date,land,show_name,showtime
2019-06-18,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,12:30:00
2019-06-18,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,14:00:00
2019-06-18,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,14:30:00
2019-06-18,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,15:00:00
2019-06-18,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,15:30:00
2019-06-18,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,16:00:00
2019-06-18,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,16:30:00
2019-06-18,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,18:00:00
2019-06-18,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,19:00:00
2019-06-19,Seuss Landing,Oh! The Stories You'll Hear!,10:30:00
2019-06-19,Seuss Landing,Oh! The Stories You'll Hear!,11:30:00
2019-06-19,Seuss Landing,Oh! The Stories You'll Hear!,12:30:00
2019-06-19,Seuss Landing,Oh! The Stories You'll Hear!,14:30:00
2019-06-19,Seuss Landing,Oh! The Stories You'll Hear!,15:30:00
2019-06-19,Seuss Landing,Oh! The Stories You'll Hear!,16:30:00
2019-06-19,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,10:00:00
2019-06-19,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,11:00:00
2019-06-19,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,12:00:00
2019-06-19,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,13:45:00
2019-06-19,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,14:15:00
2019-06-19,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,14:45:00
2019-06-19,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,15:15:00
2019-06-19,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,15:45:00
2019-06-19,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,16:15:00
2019-06-19,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,17:30:00
2019-06-19,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,18:30:00
2019-06-19,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,10:30:00
2019-06-19,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,11:30:00
2019-06-19,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,12:30:00
2019-06-19,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,14:00:00
2019-06-19,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,14:30:00
2019-06-19,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,15:00:00
2019-06-19,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,15:30:00
2019-06-19,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,16:00:00
2019-06-19,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,16:30:00
2019-06-19,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,18:00:00
2019-06-19,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,19:00:00
2019-06-20,Seuss Landing,Oh! The Stories You'll Hear!,10:30:00
2019-06-20,Seuss Landing,Oh! The Stories You'll Hear!,11:30:00
2019-06-20,Seuss Landing,Oh! The Stories You'll Hear!,12:30:00
2019-06-20,Seuss Landing,Oh! The Stories You'll Hear!,14:30:00
2019-06-20,Seuss Landing,Oh! The Stories You'll Hear!,15:30:00
2019-06-20,Seuss Landing,Oh! The Stories You'll Hear!,16:30:00
2019-06-20,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,10:00:00
2019-06-20,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,11:00:00
2019-06-20,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,12:00:00
2019-06-20,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,13:45:00
2019-06-20,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,14:15:00
2019-06-20,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,14:45:00
2019-06-20,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,15:15:00
2019-06-20,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,15:45:00
2019-06-20,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,16:15:00
2019-06-20,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,17:30:00
2019-06-20,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,18:30:00
2019-06-20,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,10:30:00
2019-06-20,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,11:30:00
2019-06-20,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,12:30:00
2019-06-20,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,14:00:00
2019-06-20,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,14:30:00
2019-06-20,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,15:00:00
2019-06-20,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,15:30:00
2019-06-20,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,16:00:00
2019-06-20,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,16:30:00
2019-06-20,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,18:00:00
2019-06-20,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,19:00:00
2019-06-21,Seuss Landing,Oh! The Stories You'll Hear!,10:30:00
2019-06-21,Seuss Landing,Oh! The Stories You'll Hear!,11:30:00
2019-06-21,Seuss Landing,Oh! The Stories You'll Hear!,12:30:00
2019-06-21,Seuss Landing,Oh! The Stories You'll Hear!,14:30:00
2019-06-21,Seuss Landing,Oh! The Stories You'll Hear!,15:30:00
2019-06-21,Seuss Landing,Oh! The Stories You'll Hear!,16:30:00
2019-06-21,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,10:00:00
2019-06-21,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,11:00:00
2019-06-21,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,12:00:00
2019-06-21,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,13:45:00
2019-06-21,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,14:15:00
2019-06-21,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,14:45:00
2019-06-21,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,15:15:00
2019-06-21,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,15:45:00
2019-06-21,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,16:15:00
2019-06-21,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,17:30:00
2019-06-21,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,18:30:00
2019-06-21,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,10:30:00
2019-06-21,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,11:30:00
2019-06-21,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,12:30:00
2019-06-21,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,14:00:00
2019-06-21,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,14:30:00
2019-06-21,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,15:00:00
2019-06-21,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,15:30:00
2019-06-21,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,16:00:00
2019-06-21,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,16:30:00
2019-06-21,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,18:00:00
2019-06-21,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,19:00:00
2019-06-22,Seuss Landing,Oh! The Stories You'll Hear!,10:30:00
2019-06-22,Seuss Landing,Oh! The Stories You'll Hear!,11:30:00
2019-06-22,Seuss Landing,Oh! The Stories You'll Hear!,12:30:00
2019-06-22,Seuss Landing,Oh! The Stories You'll Hear!,14:30:00
2019-06-22,Seuss Landing,Oh! The Stories You'll Hear!,15:30:00
2019-06-22,Seuss Landing,Oh! The Stories You'll Hear!,16:30:00
2019-06-22,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,10:00:00
2019-06-22,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,11:00:00
2019-06-22,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,12:00:00
2019-06-22,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,13:45:00
2019-06-22,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,14:15:00
2019-06-22,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,14:45:00
2019-06-22,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,15:15:00
2019-06-22,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,15:45:00
2019-06-22,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,16:15:00
2019-06-22,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,17:30:00
2019-06-22,The Wizarding World of Harry Potter - Hogsmeade,Frog Choir,18:30:00
2019-06-22,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,10:30:00
2019-06-22,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,11:30:00
2019-06-22,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,12:30:00
2019-06-22,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,14:00:00
2019-06-22,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,14:30:00
2019-06-22,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,15:00:00
2019-06-22,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,15:30:00
2019-06-22,The Wizarding World of Harry Potter - Hogsmeade,Triwizard Spirit Rally,16:00:00
